emp_no,birth_date,first_name,last_name,to_date,title
287406,1953-01-08,Arra,Slutz,9999-01-01,Senior Staff
287423,1952-08-17,DAIDA,Pashtan,9999-01-01,Senior Engineer
287437,1953-06-03,Kristinn,Salinas,9999-01-01,Senior Engineer
287439,1952-12-22,Teunis,Radhakrishnan,9999-01-01,Staff
287446,1954-05-23,Abdelaziz,Krichel,9999-01-01,Engineer
287462,1952-02-06,Piyawadee,Gomatam,9999-01-01,Senior Engineer
287501,1955-12-23,Danai,Thebaut,9999-01-01,Senior Staff
287505,1953-09-26,Neelam,Orlowska,9999-01-01,Senior Engineer
287507,1953-02-13,Muneo,Plump,9999-01-01,Senior Engineer
287512,1953-11-08,Guadalupe,Bashian,9999-01-01,Senior Engineer
287514,1955-07-19,Nagui,Kamber,9999-01-01,Staff
287518,1954-10-17,Chinhyun,McConalogue,9999-01-01,Senior Staff
287519,1955-03-21,Shunichi,Marciano,9999-01-01,Senior Staff
287552,1954-11-11,Idoia,Hockney,9999-01-01,Senior Staff
287556,1953-07-02,Sachar,Furedi,9999-01-01,Senior Staff
287585,1954-12-26,Kwangyoen,Heinisuo,9999-01-01,Senior Engineer
287598,1954-01-20,Bader,Jiang,9999-01-01,Senior Staff
287604,1953-11-24,Mong,Spieker,9999-01-01,Senior Staff
287605,1955-05-18,Masanao,Hebden,9999-01-01,Senior Engineer
287608,1954-05-11,Eberhardt,Picco,9999-01-01,Assistant Engineer
287613,1952-04-28,Navid,Magalhaes,9999-01-01,Senior Staff
287624,1952-03-22,Francesca,Ambroszkiewicz,9999-01-01,Senior Staff
287635,1954-06-03,Jagoda,Kamber,9999-01-01,Engineer
287640,1953-09-18,Aria,Panienski,9999-01-01,Senior Staff
287641,1953-04-29,Yuriy,Riexinger,9999-01-01,Senior Engineer
287646,1954-04-24,Otilia,Etalle,9999-01-01,Senior Engineer
287665,1955-02-02,Shalesh,Snyers,9999-01-01,Technique Leader
287666,1952-11-10,Jaber,Aloia,9999-01-01,Senior Staff
287675,1952-05-30,Mark,Baak,9999-01-01,Senior Engineer
287679,1955-04-09,Krister,Hebert,9999-01-01,Senior Engineer
287680,1954-08-10,Youssef,Rande,9999-01-01,Senior Staff
287687,1954-11-19,Francoise,Genin,9999-01-01,Senior Engineer
287696,1954-03-24,Jouko,Eiter,9999-01-01,Staff
287711,1954-01-04,Amabile,Jansch,9999-01-01,Staff
287716,1955-10-02,Babette,Molberg,9999-01-01,Senior Staff
287717,1953-07-08,Inderjeet,Mullainathan,9999-01-01,Engineer
287721,1952-04-13,Nirmal,Emden,9999-01-01,Senior Staff
287723,1953-01-10,Subhada,Fontet,9999-01-01,Senior Staff
287761,1952-03-08,Patricia,Pargaonkar,9999-01-01,Staff
287769,1953-04-20,Tianruo,Dratva,9999-01-01,Senior Staff
287776,1952-07-09,Yuping,Tyugu,9999-01-01,Senior Engineer
287778,1952-12-21,Krisda,Suomi,9999-01-01,Senior Staff
287803,1955-12-12,Felicidad,Waymire,9999-01-01,Engineer
287812,1953-05-01,Anwar,Brizzi,9999-01-01,Engineer
287815,1954-03-22,Huiqun,Rodham,9999-01-01,Senior Engineer
287824,1955-12-05,Yechezkel,Zaccaria,9999-01-01,Technique Leader
287830,1953-06-28,Wuxu,Sullins,9999-01-01,Senior Engineer
287837,1955-05-22,Nobuyoshi,Businaro,9999-01-01,Senior Engineer
287838,1952-06-08,Sailaja,Lanteri,9999-01-01,Senior Staff
287839,1955-01-23,Teunis,Tyugu,9999-01-01,Engineer
287845,1952-02-04,Vojin,Farrar,9999-01-01,Senior Staff
287848,1955-05-14,Chaosheng,Stroustrup,9999-01-01,Senior Engineer
287876,1953-07-29,Yinlin,Hardjono,9999-01-01,Senior Staff
287877,1955-01-25,Duro,Trumbly,9999-01-01,Senior Engineer
287878,1952-07-02,Masoud,Gihr,9999-01-01,Senior Engineer
287886,1955-11-05,Boaz,Khalid,9999-01-01,Senior Staff
287900,1955-10-30,Steve,Busillo,9999-01-01,Senior Staff
287901,1955-10-16,Selwyn,Huxford,9999-01-01,Senior Engineer
287908,1953-10-11,Masaki,Zirintsis,9999-01-01,Senior Engineer
287917,1955-04-30,Barry,Rindone,9999-01-01,Senior Engineer
287947,1954-07-10,Wanqing,Anily,9999-01-01,Senior Staff
287956,1954-08-10,Alenka,Schwaller,9999-01-01,Senior Staff
287966,1952-12-22,Danel,Hainaut,9999-01-01,Senior Engineer
287976,1953-07-22,Aria,Huttel,9999-01-01,Engineer
287982,1952-02-05,Stepehn,Akaboshi,9999-01-01,Assistant Engineer
287985,1954-11-22,Uzi,Horswill,9999-01-01,Senior Staff
287986,1954-03-01,Conrado,Fortenbacher,9999-01-01,Senior Engineer
287988,1955-08-26,Mohua,Pintelas,9999-01-01,Staff
287996,1953-01-19,Geraldo,Siprelle,9999-01-01,Senior Engineer
288000,1952-10-05,Oscal,Denti,9999-01-01,Senior Staff
288004,1954-11-07,Saeed,Templeman,9999-01-01,Assistant Engineer
288011,1955-10-03,Naftali,Veccia,9999-01-01,Senior Engineer
288014,1955-03-04,Nitsan,Ranft,9999-01-01,Senior Engineer
288027,1953-11-04,Michaela,Gide,9999-01-01,Senior Engineer
288032,1953-12-23,Gaurav,Fontet,9999-01-01,Senior Engineer
288050,1952-08-06,Teiji,Peek,9999-01-01,Senior Engineer
288051,1954-11-16,Murthy,Thibadeau,9999-01-01,Senior Staff
288057,1955-08-07,Alejandro,Ozeri,9999-01-01,Senior Engineer
288074,1952-05-15,Hugo,Rosis,9999-01-01,Senior Engineer
288075,1955-07-10,Nectarios,Aloia,9999-01-01,Technique Leader
288099,1952-09-23,Xiaoqiu,Huttel,9999-01-01,Senior Staff
288115,1952-03-14,Xinyu,Bahl,9999-01-01,Senior Engineer
288136,1953-06-22,Chiranjit,Thisen,9999-01-01,Senior Engineer
288138,1954-05-23,Iara,Tetzlaff,9999-01-01,Senior Staff
288144,1953-01-20,Youngkon,Pehl,9999-01-01,Engineer
288156,1955-09-26,Barry,Borstler,9999-01-01,Senior Staff
288161,1954-06-12,Kellyn,Luck,9999-01-01,Staff
288168,1954-09-04,Akeno,Juneja,9999-01-01,Senior Staff
288172,1954-09-13,Perla,Hasham,9999-01-01,Senior Engineer
288195,1954-12-01,Shooichi,Morrey,9999-01-01,Senior Engineer
288202,1955-09-01,Heekeun,Yavatkar,9999-01-01,Senior Staff
288206,1952-05-13,Jouni,Tiemann,9999-01-01,Senior Staff
288209,1953-06-09,Elvia,Baez,9999-01-01,Staff
288220,1954-07-15,Kish,Kermarrec,9999-01-01,Senior Engineer
288223,1952-10-11,Francesca,Nollmann,9999-01-01,Senior Engineer
288234,1953-02-03,Zhiwei,Weiland,9999-01-01,Senior Staff
288246,1954-09-04,Candida,Klassen,9999-01-01,Senior Engineer
288265,1953-05-07,Angus,Budinsky,9999-01-01,Senior Engineer
288274,1955-07-23,Selwyn,Alblas,9999-01-01,Senior Staff
288301,1952-12-27,Youjian,Marchesini,9999-01-01,Senior Staff
288304,1954-07-24,Shan,Majewski,9999-01-01,Senior Staff
288312,1954-05-11,Filipe,Baba,9999-01-01,Senior Engineer
288318,1955-12-01,Tiina,Naudin,9999-01-01,Senior Engineer
288319,1952-10-29,Srinidhi,Kaminger,9999-01-01,Staff
288322,1953-10-02,Shahab,Bardell,9999-01-01,Senior Engineer
288332,1953-12-16,Sibyl,Douceur,9999-01-01,Senior Staff
288336,1952-05-04,Shahaf,Broder,9999-01-01,Senior Engineer
288339,1955-12-08,Godehard,Takanami,9999-01-01,Staff
288341,1952-10-28,Aris,Koshiba,9999-01-01,Senior Engineer
288345,1955-01-23,Tuval,Lamparter,9999-01-01,Senior Staff
288354,1953-12-10,Owen,Georgatos,9999-01-01,Senior Staff
288381,1952-06-15,George,Schusler,9999-01-01,Senior Engineer
288384,1953-09-21,Magy,Maksimenko,9999-01-01,Senior Engineer
288386,1954-09-01,Insup,Hettesheimer,9999-01-01,Senior Engineer
288393,1955-09-20,Bernd,Lakshmanan,9999-01-01,Senior Staff
288403,1952-02-03,Martina,Ossenbruggen,9999-01-01,Senior Engineer
288430,1952-09-20,Rafael,Shrader,9999-01-01,Staff
288456,1952-11-04,Mariusz,Munck,9999-01-01,Senior Engineer
288485,1955-12-31,Nigel,Rosenbaum,9999-01-01,Senior Engineer
288491,1952-06-23,Sverrir,Moffat,9999-01-01,Senior Engineer
288511,1954-01-30,Bezalel,Decleir,9999-01-01,Senior Staff
288514,1955-03-23,Dines,Potthoff,9999-01-01,Senior Engineer
288540,1952-12-14,Uli,Camarinopoulos,9999-01-01,Senior Engineer
288552,1954-01-24,Xianlong,Swist,9999-01-01,Senior Staff
288557,1955-06-26,Ingmar,Vidya,9999-01-01,Senior Staff
288574,1953-02-20,Fayez,Paludetto,9999-01-01,Senior Staff
288575,1952-12-29,Lunjin,Lindenbaum,9999-01-01,Senior Engineer
288577,1955-01-16,Shin,Granlund,9999-01-01,Engineer
288578,1952-11-21,Boguslaw,Birrer,9999-01-01,Senior Staff
288581,1955-08-12,Chirstian,Granlund,9999-01-01,Senior Staff
288585,1952-10-30,Pragnesh,Veccia,9999-01-01,Senior Staff
288588,1952-02-09,Aiichiro,Toyoshima,9999-01-01,Senior Engineer
288590,1954-10-08,Hailing,Reeken,9999-01-01,Senior Staff
288598,1954-10-12,Gregory,Range,9999-01-01,Senior Staff
288610,1952-11-26,Ortrud,Zuberek,9999-01-01,Senior Engineer
288615,1953-02-02,Florian,Merks,9999-01-01,Senior Engineer
288617,1953-08-31,Tsutomu,Beeson,9999-01-01,Senior Engineer
288634,1954-06-30,Chenyi,Kobara,9999-01-01,Senior Engineer
288637,1954-06-13,Lene,Openshaw,9999-01-01,Senior Engineer
288639,1955-01-21,Shooichi,Rehfuss,9999-01-01,Senior Staff
288641,1955-04-29,Xiahua,Thisen,9999-01-01,Senior Staff
288658,1955-05-20,Giordano,Halloran,9999-01-01,Senior Staff
288681,1952-06-21,Thodoros,Showalter,9999-01-01,Senior Engineer
288698,1955-11-05,Abdelwaheb,Penz,9999-01-01,Technique Leader
288705,1955-07-01,Carrsten,Farrag,9999-01-01,Senior Engineer
288713,1953-01-26,Guttorm,Marciano,9999-01-01,Engineer
288716,1955-10-30,Ulises,Xiaoshan,9999-01-01,Senior Staff
288720,1952-10-13,Lein,Leuchs,9999-01-01,Senior Engineer
288721,1955-08-17,Ohad,Panwar,9999-01-01,Senior Engineer
288730,1954-08-23,Junsik,Akiyama,9999-01-01,Senior Staff
288732,1952-07-24,Tesuro,Landherr,9999-01-01,Senior Engineer
288746,1953-09-10,Leif,Morrin,9999-01-01,Senior Engineer
288753,1953-08-31,Guther,Bondorf,9999-01-01,Senior Engineer
288755,1953-10-02,Badri,Buescher,9999-01-01,Staff
288768,1952-10-07,Khosrow,Lindenbaum,9999-01-01,Technique Leader
288776,1953-10-08,Akeno,Baca,9999-01-01,Senior Staff
288784,1954-12-31,Inderjeet,Matzen,9999-01-01,Senior Engineer
288789,1953-03-17,Alejandra,Lanphier,9999-01-01,Senior Staff
288790,1953-12-14,Cristinel,Puppo,9999-01-01,Senior Staff
288801,1955-11-08,Otmar,Birge,9999-01-01,Senior Staff
288807,1953-07-02,Houman,Yamaashi,9999-01-01,Senior Staff
288813,1954-02-11,Licheng,Noriega,9999-01-01,Senior Staff
288847,1955-02-15,Guenter,Kalafatis,9999-01-01,Senior Staff
288863,1954-08-26,Huai,Sundgren,9999-01-01,Senior Staff
288877,1952-11-06,Niclas,Demizu,9999-01-01,Senior Staff
288880,1954-08-21,Chuanyi,Gammage,9999-01-01,Senior Engineer
288896,1954-09-13,Uinam,Uludag,9999-01-01,Senior Engineer
288897,1955-11-07,Venkatesan,Valtorta,9999-01-01,Senior Engineer
288899,1953-10-02,Shawna,Quadeer,9999-01-01,Senior Staff
288905,1954-04-22,Kazuhito,Biran,9999-01-01,Senior Engineer
288925,1954-08-25,Kiam,Giveon,9999-01-01,Senior Staff
288942,1953-08-04,Xiadong,Ramalingam,9999-01-01,Senior Staff
288949,1952-05-30,Munehiro,Munoz,9999-01-01,Senior Engineer
288967,1954-06-22,Mantis,Erbe,9999-01-01,Senior Staff
288973,1955-01-22,Xinyu,Kaiser,9999-01-01,Senior Staff
288978,1954-04-05,Mitsuyuki,Kuzuoka,9999-01-01,Senior Engineer
288992,1955-06-13,Gregory,Granlund,9999-01-01,Senior Staff
289013,1953-11-05,Quingbo,Panangaden,9999-01-01,Senior Engineer
289025,1953-12-20,Feixiong,Fordan,9999-01-01,Staff
289032,1954-03-18,Danny,Asrin,9999-01-01,Senior Staff
289034,1954-03-14,Arra,Cappelletti,9999-01-01,Senior Engineer
289054,1954-01-12,Youjian,Hutton,9999-01-01,Senior Engineer
289079,1952-10-12,Xiaobin,Montemayor,9999-01-01,Senior Engineer
289092,1952-06-28,Mantis,Strandh,9999-01-01,Technique Leader
289097,1953-02-14,Willard,Pews,9999-01-01,Senior Engineer
289100,1953-07-22,Selwyn,Marquardt,9999-01-01,Technique Leader
289103,1953-01-08,Francesca,Openshaw,9999-01-01,Senior Engineer
289107,1955-12-09,Holgard,Luef,9999-01-01,Senior Staff
289110,1953-08-10,Hideo,Sudbeck,9999-01-01,Senior Staff
289111,1954-06-09,Jinxi,Suri,9999-01-01,Senior Staff
289114,1953-03-21,Vidar,Gunderson,9999-01-01,Senior Engineer
289124,1952-03-26,Miquel,Schwartzbauer,9999-01-01,Senior Staff
289134,1952-03-18,Uinam,Engberts,9999-01-01,Engineer
289150,1953-09-13,Zengping,Sommen,9999-01-01,Senior Engineer
289153,1953-01-30,Shigeichiro,Molenaar,9999-01-01,Engineer
289154,1953-03-24,Menkae,Fendler,9999-01-01,Senior Engineer
289159,1954-03-19,Yunming,Cyre,9999-01-01,Staff
289170,1954-11-25,Taizo,Aloia,9999-01-01,Senior Engineer
289172,1952-08-03,Valeska,Angiulli,9999-01-01,Senior Engineer
289173,1954-07-13,Doowon,Valtorta,9999-01-01,Senior Staff
289182,1955-07-04,Gio,Nicolson,9999-01-01,Senior Staff
289189,1953-02-27,Xiaocheng,Gide,9999-01-01,Senior Staff
289220,1953-10-31,Mang,Ranon,9999-01-01,Engineer
289232,1954-09-09,Miyeon,Simmen,9999-01-01,Senior Staff
289278,1952-12-15,Nechama,Luit,9999-01-01,Senior Engineer
289279,1954-02-08,Ziva,Pelz,9999-01-01,Staff
289281,1955-11-28,Basant,Mondadori,9999-01-01,Senior Engineer
289285,1952-02-14,Mohua,Miake,9999-01-01,Technique Leader
289286,1953-05-22,Qunsheng,Heuser,9999-01-01,Senior Staff
289295,1955-04-10,Shuzo,Barriga,9999-01-01,Senior Staff
289302,1955-06-07,Mani,Lampe,9999-01-01,Senior Staff
289328,1953-10-29,Arch,Hertweck,9999-01-01,Senior Engineer
289332,1954-06-07,Youjian,Esteva,9999-01-01,Engineer
289348,1955-09-17,Indrajit,Jervis,9999-01-01,Senior Staff
289350,1955-10-23,Xudong,Kabayashi,9999-01-01,Senior Staff
289351,1952-09-12,Pragnesh,Plump,9999-01-01,Senior Engineer
289353,1954-02-04,Nikolaos,Winter,9999-01-01,Senior Staff
289356,1952-11-22,Yuqun,Kobuchi,9999-01-01,Senior Staff
289357,1953-06-17,Anoosh,Marletta,9999-01-01,Senior Staff
289366,1954-11-21,Owen,Binding,9999-01-01,Senior Engineer
289368,1954-11-04,Yaghout,Zuberek,9999-01-01,Senior Engineer
289388,1953-10-12,Mrinalini,Pusterhofer,9999-01-01,Technique Leader
289393,1954-09-20,Koichi,Schonegge,9999-01-01,Senior Engineer
289419,1954-09-23,Kenroku,Ozeri,9999-01-01,Senior Staff
289433,1953-11-07,Demos,Maquelin,9999-01-01,Senior Staff
289436,1953-11-30,Hidekazu,Anguita,9999-01-01,Senior Engineer
289456,1954-10-06,Kazuhisa,Neiman,9999-01-01,Engineer
289461,1954-10-14,Sergi,Anandan,9999-01-01,Engineer
289462,1954-10-07,Takahira,Hegner,9999-01-01,Technique Leader
289463,1952-05-12,IEEE,Herbst,9999-01-01,Senior Staff
289477,1953-12-02,Dung,Docker,9999-01-01,Engineer
289489,1953-05-01,Maria,Morton,9999-01-01,Senior Engineer
289509,1952-12-15,Deborah,Tanemo,9999-01-01,Senior Staff
289531,1954-03-28,Vojin,Kitsuregawa,9999-01-01,Senior Staff
289543,1953-05-20,Shmuel,Kirkerud,9999-01-01,Senior Engineer
289546,1954-07-28,Kensei,Hasham,9999-01-01,Senior Engineer
289554,1953-07-24,Teruyuki,Piazza,9999-01-01,Senior Staff
289562,1952-12-27,Chuanyi,Warwick,9999-01-01,Senior Engineer
289583,1952-12-03,King,Rijsenbrij,9999-01-01,Technique Leader
289585,1955-09-06,Guther,Pappas,9999-01-01,Senior Engineer
289606,1954-05-21,Paraskevi,Jumpertz,9999-01-01,Technique Leader
289613,1953-08-06,Khalil,Narahara,9999-01-01,Senior Engineer
289616,1955-08-08,Mark,Fasbender,9999-01-01,Senior Engineer
289619,1955-11-11,Jiafu,Mundy,9999-01-01,Senior Staff
289626,1954-01-13,Kyoichi,Pardalos,9999-01-01,Senior Staff
289646,1953-05-26,Gad,Bazelow,9999-01-01,Senior Engineer
289650,1954-03-30,Teunis,Felder,9999-01-01,Senior Staff
289657,1952-11-27,Dines,Kabayashi,9999-01-01,Senior Engineer
289669,1954-10-29,Larisa,Litzler,9999-01-01,Senior Staff
289674,1953-07-20,Berto,Ranta,9999-01-01,Technique Leader
289686,1955-03-07,Ortrun,Rajala,9999-01-01,Senior Staff
289712,1955-10-12,Karsten,Brookner,9999-01-01,Senior Staff
289727,1955-09-15,Cheong,Seuren,9999-01-01,Senior Engineer
289732,1952-12-12,Jayson,Hammerschmidt,9999-01-01,Senior Engineer
289736,1953-01-04,Duri,Ghelli,9999-01-01,Senior Engineer
289744,1952-12-22,Aruna,Ramsak,9999-01-01,Senior Staff
289750,1952-08-30,Guenter,Collette,9999-01-01,Senior Staff
289756,1953-04-16,Huei,Hegner,9999-01-01,Engineer
289759,1953-06-09,Gladys,Detkin,9999-01-01,Senior Engineer
289765,1953-07-09,Kensei,Anandan,9999-01-01,Senior Engineer
289777,1953-02-27,Margo,Lorys,9999-01-01,Senior Engineer
289782,1953-01-20,Kazuyasu,Redmiles,9999-01-01,Senior Engineer
289796,1953-07-14,Arto,Piazza,9999-01-01,Staff
289804,1953-03-08,Khalid,Yetim,9999-01-01,Senior Engineer
289817,1953-06-13,Karoline,Strandh,9999-01-01,Senior Engineer
289847,1952-09-30,Leen,Wissmann,9999-01-01,Senior Staff
289850,1954-11-08,Boutros,Stasinski,9999-01-01,Senior Staff
289851,1952-07-11,Georgi,Swab,9999-01-01,Senior Staff
289862,1954-06-07,Marin,Deverell,9999-01-01,Senior Staff
289878,1952-03-07,Adam,Beznosov,9999-01-01,Senior Engineer
289896,1952-04-18,Elrique,Lanphier,9999-01-01,Senior Staff
289904,1953-12-21,Tetsurou,Bahr,9999-01-01,Staff
289950,1953-11-01,Sudharsan,Koshino,9999-01-01,Senior Staff
289961,1955-08-29,Kitty,Ponthieu,9999-01-01,Senior Engineer
289970,1955-05-29,Hyuckchul,Carrere,9999-01-01,Technique Leader
289981,1954-06-26,Luisa,Swick,9999-01-01,Senior Staff
289982,1952-07-08,Gil,Erol,9999-01-01,Senior Staff
289989,1954-04-15,Xuejia,Strehl,9999-01-01,Senior Staff
289996,1954-05-15,Jeanne,Velardi,9999-01-01,Senior Staff
290000,1954-07-04,Danae,Kading,9999-01-01,Senior Staff
290001,1952-11-07,Tua,Maierhofer,9999-01-01,Senior Staff
290024,1952-02-22,Mario,Kropatsch,9999-01-01,Senior Staff
290035,1952-06-07,Zine,Lieberherr,9999-01-01,Senior Staff
290053,1952-07-07,Xuedong,Cronin,9999-01-01,Senior Engineer
290062,1953-03-10,Godehard,Morrow,9999-01-01,Senior Staff
290069,1955-11-29,Guenter,Yoshimura,9999-01-01,Engineer
290083,1953-08-01,Giap,Veevers,9999-01-01,Engineer
290108,1954-09-25,Tomokazu,Jonsson,9999-01-01,Engineer
290121,1953-10-20,Ingemar,Lieblein,9999-01-01,Senior Staff
290148,1952-02-24,Gunilla,Brendel,9999-01-01,Senior Staff
290158,1953-05-24,Irena,Dredge,9999-01-01,Senior Engineer
290187,1953-03-20,Ronghao,Speek,9999-01-01,Senior Staff
290209,1952-04-25,Valeri,Sridhar,9999-01-01,Staff
290215,1952-09-04,Gererd,Vieri,9999-01-01,Senior Staff
290226,1955-07-08,Satosi,Montemayor,9999-01-01,Senior Staff
290232,1953-03-11,Nobuyoshi,Malabarba,9999-01-01,Senior Engineer
290251,1953-07-19,Aemilian,Hoppenstand,9999-01-01,Senior Engineer
290274,1952-03-03,Nahid,Cooley,9999-01-01,Senior Staff
290287,1954-02-05,Teiji,DuCasse,9999-01-01,Senior Staff
290298,1952-03-21,Ziyad,Kuszyk,9999-01-01,Senior Engineer
290311,1953-05-16,Serif,Godskesen,9999-01-01,Senior Staff
290329,1952-05-02,Branimir,Luks,9999-01-01,Senior Staff
290337,1954-12-26,Jaroslava,Soicher,9999-01-01,Senior Staff
290348,1954-10-20,Becky,Jakobus,9999-01-01,Staff
290354,1953-03-10,Sumali,Ramsay,9999-01-01,Senior Engineer
290357,1953-02-23,Kasturi,Cunliffe,9999-01-01,Staff
290360,1952-12-13,Rosita,Auyong,9999-01-01,Senior Staff
290368,1954-02-09,Yechezkel,Pashtan,9999-01-01,Senior Engineer
290369,1952-04-13,Shahar,Lund,9999-01-01,Staff
290390,1953-05-23,Xiaoqiu,Gornas,9999-01-01,Senior Engineer
290392,1954-01-05,Chikako,Wilfing,9999-01-01,Staff
290396,1953-05-13,Arne,Krichel,9999-01-01,Technique Leader
290418,1955-09-20,Djenana,Uludag,9999-01-01,Technique Leader
290423,1955-12-22,Arco,Krohn,9999-01-01,Senior Engineer
290424,1955-10-27,Foong,Karcich,9999-01-01,Senior Engineer
290428,1955-05-15,Supot,Flowers,9999-01-01,Senior Staff
290434,1953-03-10,Mohan,Ferriere,9999-01-01,Senior Staff
290436,1955-02-18,Chenxi,Karlin,9999-01-01,Senior Staff
290437,1954-12-09,Naftali,Oaver,9999-01-01,Senior Engineer
290440,1954-10-12,Ulf,Rossi,9999-01-01,Engineer
290453,1952-03-18,Radhakrishnan,Nergos,9999-01-01,Engineer
290454,1952-06-19,Gadiel,Malinowski,9999-01-01,Senior Staff
290463,1955-07-17,Candido,Fortenbacher,9999-01-01,Senior Staff
290468,1954-04-17,Moto,Chinal,9999-01-01,Senior Engineer
290474,1952-11-07,Vasilii,Schach,9999-01-01,Engineer
290475,1954-07-12,Randi,Zaiane,9999-01-01,Staff
290487,1952-08-30,Hitofumi,Carrere,9999-01-01,Senior Engineer
290503,1954-09-18,Karsten,Setiz,9999-01-01,Senior Engineer
290505,1952-02-11,Kien,Onuegbe,9999-01-01,Senior Engineer
290510,1953-02-05,Oksana,Barbanera,9999-01-01,Senior Staff
290511,1955-11-09,Satyanarayana,Swab,9999-01-01,Senior Staff
290514,1953-05-29,Kien,Zedlitz,9999-01-01,Engineer
290535,1952-08-23,Rosalie,Pashtan,9999-01-01,Senior Engineer
290536,1953-02-21,Kiam,Janetzko,9999-01-01,Senior Engineer
290537,1952-08-06,Mabo,Erbe,9999-01-01,Senior Staff
290540,1954-02-19,Gennadi,Lyonns,9999-01-01,Staff
290544,1953-05-21,Shahab,Pena,9999-01-01,Senior Staff
290551,1953-08-02,Avishai,Feldhoffer,9999-01-01,Senior Staff
290558,1953-05-22,Franziska,Linares,9999-01-01,Staff
290561,1952-03-08,Genki,Melter,9999-01-01,Senior Staff
290564,1954-02-16,Teunis,Ghandeharizadeh,9999-01-01,Senior Staff
290567,1952-03-05,Martina,Poujol,9999-01-01,Senior Engineer
290585,1953-01-04,Alassane,Huhdanpaa,9999-01-01,Technique Leader
290589,1955-06-20,Jouni,Chleq,9999-01-01,Senior Staff
290593,1955-12-16,Vojin,Msuda,9999-01-01,Senior Engineer
290602,1955-04-28,King,Hiltgen,9999-01-01,Senior Engineer
290615,1953-06-08,Niteen,Czaja,9999-01-01,Senior Staff
290631,1955-09-03,Yoshinari,Vieri,9999-01-01,Senior Engineer
290636,1952-11-02,Elvis,Tokunaga,9999-01-01,Senior Engineer
290638,1953-09-17,Erez,Honglei,9999-01-01,Senior Engineer
290644,1955-06-22,Rasikan,Daescu,9999-01-01,Senior Engineer
290647,1952-02-12,Mandell,Velardi,9999-01-01,Senior Engineer
290654,1955-11-14,Kerryn,Zirintsis,9999-01-01,Engineer
290672,1953-11-10,Randi,Bultermann,9999-01-01,Senior Engineer
290680,1955-12-02,Fei,Perelgut,9999-01-01,Senior Staff
290681,1953-11-18,Baoqiu,Hainaut,9999-01-01,Senior Staff
290685,1953-04-21,Spyrose,Nations,9999-01-01,Senior Engineer
290716,1954-10-23,Mohd,Kakkar,9999-01-01,Senior Engineer
290720,1953-01-05,Gunilla,Randt,9999-01-01,Senior Engineer
290732,1955-04-22,Shen,Usery,9999-01-01,Senior Staff
290738,1955-08-17,Ioana,Beerel,9999-01-01,Senior Staff
290749,1955-08-21,Ronghao,Morrey,9999-01-01,Senior Engineer
290759,1953-03-26,Sadok,Laventhal,9999-01-01,Senior Staff
290788,1955-08-26,Weijing,Lundstrom,9999-01-01,Senior Staff
290794,1954-05-02,Fox,Pramanik,9999-01-01,Senior Engineer
290797,1952-08-09,Feiyu,Boissier,9999-01-01,Senior Staff
290800,1955-03-19,Shmuel,Meriste,9999-01-01,Senior Staff
290805,1954-06-17,Noritoshi,Swift,9999-01-01,Senior Engineer
290816,1955-03-30,Sachem,Cochrane,9999-01-01,Senior Staff
290820,1952-07-26,Volkmar,Poujol,9999-01-01,Technique Leader
290828,1952-10-15,Mary,Munro,9999-01-01,Senior Engineer
290836,1955-06-24,Manohar,Hiroyama,9999-01-01,Senior Engineer
290850,1955-06-21,Subhada,Stenning,9999-01-01,Senior Engineer
290856,1954-01-28,Cedric,Cannard,9999-01-01,Senior Staff
290857,1954-10-03,Zeljko,Garigliano,9999-01-01,Senior Staff
290864,1953-09-18,Ohad,Morrow,9999-01-01,Technique Leader
290865,1952-11-17,Pascal,Babb,9999-01-01,Senior Staff
290869,1952-02-15,Byong,Bazzichi,9999-01-01,Senior Engineer
